Position,TCond,vc,cat,cont_1,cont_2,Fx
138.3391667,135.5445714,132.075,-124.2874384,31.87881145,1.465036638,79.98
138.3391667,135.5445714,132.075,-124.2874384,31.88883418,1.316208757,79.98
138.3391667,135.5445714,132.075,-124.2874384,31.89706456,0.974986691,79.98
138.3708333,135.5445714,132.075,-124.2874384,-29.76133868,-0.359105377,51.5
138.3708333,135.5445714,132.075,-124.2874384,-29.76207862,-0.564654207,51.5
138.3708333,135.5445714,132.075,-124.2874384,-29.76173679,-0.450622943,51.5
138.3708333,135.5445714,132.075,-124.2874384,-29.75147971,-0.871669263,51.5
138.3708333,135.5445714,132.075,-124.2874384,-29.76481234,-0.528319204,51.5
138.3708333,135.5445714,132.075,-124.2874384,-29.76552368,-0.766356714,51.5
129.055,135.5445714,132.075,-124.2874384,-17.28162521,-0.023832264,63.52
129.055,135.5445714,132.075,-124.2874384,-17.31245341,-0.55442271,63.52
129.055,135.5445714,132.075,-124.2874384,-17.31144516,-0.886464711,63.52
129.055,135.5445714,132.075,-124.2874384,-17.30945599,-1.457390345,63.52
129.055,135.5445714,132.075,-124.2874384,-17.31531009,-1.282586978,63.52
129.055,135.5445714,132.075,-124.2874384,-17.30725021,-1.175479048,63.52
138.2291667,135.5445714,132.075,-124.2874384,-29.83358679,0.524067354,55.29
138.2291667,135.5445714,132.075,-124.2874384,-29.83117534,-0.47044369,55.29
138.2291667,135.5445714,132.075,-124.2874384,-29.83452935,-0.657734329,55.29
138.2291667,135.5445714,132.075,-124.2874384,-29.81752406,-0.44490371,55.29
138.2291667,135.5445714,132.075,-124.2874384,-29.82640447,-0.301050397,55.29
138.2291667,135.5445714,132.075,-124.2874384,-29.82485045,-0.319256185,55.29
136.7941667,135.5445714,132.075,-124.2874384,-0.198822173,2.063605359,74.77
136.7941667,135.5445714,132.075,-124.2874384,-0.184890351,1.993935313,74.77
136.7941667,135.5445714,132.075,-124.2874384,-0.210007037,2.412212586,74.77
136.7941667,135.5445714,132.075,-124.2874384,-0.209680544,1.814080087,74.77
136.7941667,135.5445714,132.075,-124.2874384,-0.200856107,2.827130726,74.77
136.7941667,135.5445714,132.075,-124.2874384,-0.201905868,2.490318988,74.77
131.4045455,135.5445714,132.075,21.80628603,32.15158073,0.126969987,168
131.4045455,135.5445714,132.075,21.80628603,32.08769352,0.304619692,168
131.4045455,135.5445714,132.075,21.80628603,32.08265213,0.529912935,168
131.4045455,135.5445714,132.075,21.80628603,32.10001971,0.045504214,168
131.4045455,135.5445714,132.075,21.80628603,32.09243114,0.770489056,168
131.4045455,135.5445714,132.075,21.80628603,32.11389701,0.344493532,168
133.225,135.5445714,132.075,21.80628603,0.091025775,0.772335406,148.5
133.225,135.5445714,132.075,21.80628603,0.089704061,1.206562215,148.5
133.225,135.5445714,132.075,21.80628603,0.114443373,0.825286842,148.5
133.225,135.5445714,132.075,21.80628603,0.109965338,0.984320379,148.5
133.225,135.5445714,132.075,21.80628603,0.092848916,0.80997836,148.5
133.225,135.5445714,132.075,21.80628603,0.108651235,0.703460276,148.5
139.6883333,135.5445714,132.075,21.80628603,-17.1080605,0.249847748,125.1
139.6883333,135.5445714,132.075,21.80628603,-17.13668477,0.193921955,125.1
139.6883333,135.5445714,132.075,21.80628603,-17.1463311,1.092915487,125.1
139.6883333,135.5445714,132.075,21.80628603,-17.15006138,0.623892061,125.1
139.6883333,135.5445714,132.075,21.80628603,-17.15346647,1.030168775,125.1
139.6883333,135.5445714,132.075,21.80628603,-17.11765482,0.198434937,125.1
138.3391667,135.5445714,132.075,21.80628603,0.048138133,0.130688052,153.3
138.3391667,135.5445714,132.075,21.80628603,0.06624899,0.269566796,153.3
138.3391667,135.5445714,132.075,21.80628603,0.110457968,-0.198815576,153.3
138.3391667,135.5445714,132.075,21.80628603,0.124020724,-0.459469439,153.3
138.3391667,135.5445714,132.075,21.80628603,0.065466026,-0.059167519,153.3
138.3391667,135.5445714,132.075,21.80628603,0.085919043,-0.245869029,153.3
138.3708333,135.5445714,132.075,21.80628603,-29.6814871,0.433934074,104.3
138.3708333,135.5445714,132.075,21.80628603,-29.6985424,-0.264382781,104.3
138.3708333,135.5445714,132.075,21.80628603,-29.68402707,-0.125273124,104.3
138.3708333,135.5445714,132.075,21.80628603,-29.68806322,-0.354284671,104.3
138.3708333,135.5445714,132.075,21.80628603,-29.68715485,0.138380938,104.3
138.3708333,135.5445714,132.075,21.80628603,-29.68802516,-0.074424555,104.3
129.055,135.5445714,132.075,21.80628603,-17.20202647,-0.362926097,128.2
129.055,135.5445714,132.075,21.80628603,-17.20273451,-0.174019304,128.2
129.055,135.5445714,132.075,21.80628603,-17.2059805,-0.332078458,128.2
129.055,135.5445714,132.075,21.80628603,-17.18713012,-0.621298105,128.2
129.055,135.5445714,132.075,21.80628603,-17.19959707,-0.277024393,128.2
129.055,135.5445714,132.075,21.80628603,-17.20366683,-0.297948499,128.2
138.2291667,135.5445714,132.075,21.80628603,31.93928226,0.296671005,174.1
138.2291667,135.5445714,132.075,21.80628603,31.94368128,0.711332629,174.1
138.2291667,135.5445714,132.075,21.80628603,31.94368128,0.711332629,174.1
138.2291667,135.5445714,132.075,21.80628603,31.95631332,0.009887555,174.1
138.2291667,135.5445714,132.075,21.80628603,31.95959583,0.964191429,174.1
138.2291667,135.5445714,132.075,21.80628603,31.95435633,0.112610762,174.1
136.7941667,135.5445714,132.075,21.80628603,-29.71808594,-0.508497262,111.5
136.7941667,135.5445714,132.075,21.80628603,-29.72780853,-0.884259667,111.5
136.7941667,135.5445714,132.075,21.80628603,-29.72247475,-1.121066037,111.5
136.7941667,135.5445714,132.075,21.80628603,-29.73076769,-0.875233704,111.5
136.7941667,135.5445714,132.075,21.80628603,-29.72571142,-0.793972762,111.5
136.7941667,135.5445714,132.075,21.80628603,-29.73302566,-1.158247643,111.5
131.4045455,122.793125,132.075,-60.14199336,-0.087885263,1.111918342,105.6
131.4045455,122.793125,132.075,-60.14199336,-0.08459702,1.723615389,105.6
131.4045455,122.793125,132.075,-60.14199336,-0.061582145,3.876133026,105.6
131.4045455,122.793125,132.075,-60.14199336,-0.123332631,0.392190191,105.6
131.4045455,122.793125,132.075,-60.14199336,-0.089536828,1.189127173,105.6
131.4045455,122.793125,132.075,-60.14199336,-0.06335295,0.659793231,105.6
133.225,122.793125,132.075,-60.14199336,-0.178523291,-0.80384461,106.8
133.225,122.793125,132.075,-60.14199336,-0.15946766,-0.10180969,106.8
133.225,122.793125,132.075,-60.14199336,-0.174840951,-0.584474715,106.8
133.225,122.793125,132.075,-60.14199336,-0.16547171,-0.113143352,106.8
133.225,122.793125,132.075,-60.14199336,-0.152462845,0.203077133,106.8
133.225,122.793125,132.075,-60.14199336,-0.16408208,0.343725176,106.8
139.6883333,122.793125,132.075,-60.14199336,-29.68203643,-1.00777872,74.01
139.6883333,122.793125,132.075,-60.14199336,-29.66882228,-1.206198667,74.01
139.6883333,122.793125,132.075,-60.14199336,-29.67029805,-1.110527292,74.01
139.6883333,122.793125,132.075,-60.14199336,-29.69095454,-1.117963183,74.01
139.6883333,122.793125,132.075,-60.14199336,-29.70069304,-0.928749144,74.01
139.6883333,122.793125,132.075,-60.14199336,-29.70367039,-1.040857007,74.01
138.3391667,122.793125,132.075,-60.14199336,31.70121577,-1.499290242,117.9
138.3391667,122.793125,132.075,-60.14199336,31.7282436,-1.171761222,117.9
138.3391667,122.793125,132.075,-60.14199336,31.73037454,0.025760279,117.9
138.3391667,122.793125,132.075,-60.14199336,31.73499599,-0.491444846,117.9
138.3391667,122.793125,132.075,-60.14199336,31.70854218,0.484142784,117.9
138.3391667,122.793125,132.075,-60.14199336,31.73641706,-0.516548842,117.9
138.3708333,122.793125,132.075,-60.14199336,31.73538972,0.044966293,115.9
138.3708333,122.793125,132.075,-60.14199336,31.72276616,-0.147428129,115.9
138.3708333,122.793125,132.075,-60.14199336,31.7167721,-0.827641373,115.9
138.3708333,122.793125,132.075,-60.14199336,31.71693251,-0.389004238,115.9
138.3708333,122.793125,132.075,-60.14199336,31.72290718,-0.466751468,115.9
138.3708333,122.793125,132.075,-60.14199336,31.71709883,-0.750509115,115.9
129.055,122.793125,132.075,-60.14199336,-17.32599499,-1.149195359,84.33
129.055,122.793125,132.075,-60.14199336,-17.32184643,-1.238302332,84.33
129.055,122.793125,132.075,-60.14199336,-17.31216957,-1.150349209,84.33
129.055,122.793125,132.075,-60.14199336,-17.32206181,-0.592193922,84.33
129.055,122.793125,132.075,-60.14199336,-17.30931819,-1.197197592,84.33
129.055,122.793125,132.075,-60.14199336,-17.30952269,-1.231045669,84.33
138.2291667,122.793125,132.075,-60.14199336,-29.73895002,-0.583193563,70.45
138.2291667,122.793125,132.075,-60.14199336,-29.72256767,-0.744970543,70.45
138.2291667,122.793125,132.075,-60.14199336,-29.72993188,-0.303564121,70.45
138.2291667,122.793125,132.075,-60.14199336,-29.73319797,-0.492881294,70.45
138.2291667,122.793125,132.075,-60.14199336,-29.73517547,-0.807178855,70.45
138.2291667,122.793125,132.075,-60.14199336,-29.73212775,-0.660761327,70.45
136.7941667,122.793125,132.075,-60.14199336,-17.30775493,-1.387540355,84.6
136.7941667,122.793125,132.075,-60.14199336,-17.29271439,-1.346076681,84.6
136.7941667,122.793125,132.075,-60.14199336,-17.29350661,-1.30969047,84.6
136.7941667,122.793125,132.075,-60.14199336,-17.29362061,-1.209121338,84.6
136.7941667,122.793125,132.075,-60.14199336,-17.31083512,-1.320870508,84.6
136.7941667,122.793125,132.075,-60.14199336,-17.29617377,-1.560446404,84.6
131.4045455,122.793125,132.075,31.80149299,-17.15173297,-1.238764159,145.1
131.4045455,122.793125,132.075,31.80149299,-17.16878539,-1.622732006,145.1
131.4045455,122.793125,132.075,31.80149299,-17.18003064,-0.861642835,145.1
131.4045455,122.793125,132.075,31.80149299,-17.19856836,-1.006650236,145.1
131.4045455,122.793125,132.075,31.80149299,-17.20218657,-1.413798679,145.1
131.4045455,122.793125,132.075,31.80149299,-17.17773877,-1.095654555,145.1
133.225,122.793125,132.075,31.80149299,-29.66606844,-1.523137495,117.9
133.225,122.793125,132.075,31.80149299,-29.67624263,-1.46903221,117.9
133.225,122.793125,132.075,31.80149299,-29.66619584,-1.462365392,117.9
133.225,122.793125,132.075,31.80149299,-29.64175986,-1.74045597,117.9
133.225,122.793125,132.075,31.80149299,-29.65812625,-1.930055264,117.9
133.225,122.793125,132.075,31.80149299,-29.67972594,-1.332948595,117.9
139.6883333,122.793125,132.075,31.80149299,31.90886936,-0.890131568,181.3
139.6883333,122.793125,132.075,31.80149299,31.94172162,0.224282881,181.3
139.6883333,122.793125,132.075,31.80149299,31.89397035,-0.942903538,181.3
139.6883333,122.793125,132.075,31.80149299,31.90600154,0.194819526,181.3
139.6883333,122.793125,132.075,31.80149299,31.92060758,0.38367535,181.3
139.6883333,122.793125,132.075,31.80149299,31.92018341,-0.19732792,181.3
138.3391667,122.793125,132.075,31.80149299,31.88595676,0.425625977,185.2
138.3391667,122.793125,132.075,31.80149299,31.86772726,-0.19917427,185.2
138.3391667,122.793125,132.075,31.80149299,31.88291469,0.348263283,185.2
138.3391667,122.793125,132.075,31.80149299,31.8778342,0.433498329,185.2
138.3391667,122.793125,132.075,31.80149299,31.87742055,0.134483407,185.2
138.3391667,122.793125,132.075,31.80149299,31.87694389,1.255923845,185.2
138.3708333,122.793125,132.075,31.80149299,-0.022669315,-1.505494994,162.2
138.3708333,122.793125,132.075,31.80149299,-0.035394739,-1.616782576,162.2
138.3708333,122.793125,132.075,31.80149299,-0.045500632,-1.820972247,162.2
138.3708333,122.793125,132.075,31.80149299,-0.033324029,-1.884795758,162.2
138.3708333,122.793125,132.075,31.80149299,-0.046625793,-1.911489587,162.2
138.3708333,122.793125,132.075,31.80149299,-0.040150634,-2.198682939,162.2
129.055,122.793125,132.075,31.80149299,-29.6570041,-1.662888206,114.3
129.055,122.793125,132.075,31.80149299,-29.66600642,-1.792484232,114.3
129.055,122.793125,132.075,31.80149299,-29.66516759,-1.67342719,114.3
129.055,122.793125,132.075,31.80149299,-29.66044994,-1.551139037,114.3
129.055,122.793125,132.075,31.80149299,-29.66877706,-1.725198935,114.3
129.055,122.793125,132.075,31.80149299,-29.65355032,-1.701992735,114.3
138.2291667,122.793125,132.075,31.80149299,-17.2129995,-2.2684822,137.8
138.2291667,122.793125,132.075,31.80149299,-17.21158846,-2.278482546,137.8
138.2291667,122.793125,132.075,31.80149299,-17.21292567,-2.260584244,137.8
138.2291667,122.793125,132.075,31.80149299,-17.20774737,-2.117833811,137.8
138.2291667,122.793125,132.075,31.80149299,-17.21215436,-2.252276147,137.8
138.2291667,122.793125,132.075,31.80149299,-17.21682756,-2.063985043,137.8
136.7941667,122.793125,132.075,31.80149299,-0.038268346,-2.539982294,161.3
136.7941667,122.793125,132.075,31.80149299,-0.033167342,-2.405052529,161.3
136.7941667,122.793125,132.075,31.80149299,-0.036498689,-2.429925373,161.3
136.7941667,122.793125,132.075,31.80149299,-0.023280448,-2.496954392,161.3
136.7941667,122.793125,132.075,31.80149299,-0.033876246,-2.322638216,161.3
136.7941667,122.793125,132.075,31.80149299,-0.036148954,-2.349049924,161.3
131.4045455,156.606875,132.075,-81.06973383,-29.67956769,1.812669243,95.69
131.4045455,156.606875,132.075,-81.06973383,-29.65807222,1.103172828,95.69
131.4045455,156.606875,132.075,-81.06973383,-29.68118381,1.804976596,95.69
131.4045455,156.606875,132.075,-81.06973383,-29.64465932,2.200663118,95.69
131.4045455,156.606875,132.075,-81.06973383,-29.65266548,1.355467147,95.69
131.4045455,156.606875,132.075,-81.06973383,-29.64781822,0.966319422,95.69
133.225,156.606875,132.075,-81.06973383,-17.15036866,0.418113752,107
133.225,156.606875,132.075,-81.06973383,-17.19004044,0.788207892,107
133.225,156.606875,132.075,-81.06973383,-17.14420501,1.056452942,107
133.225,156.606875,132.075,-81.06973383,-17.13981308,0.688562651,107
133.225,156.606875,132.075,-81.06973383,-17.18862708,0.56988943,107
133.225,156.606875,132.075,-81.06973383,-17.19306459,0.661278976,107
139.6883333,156.606875,132.075,-81.06973383,-29.63431802,1.786412353,94.42
139.6883333,156.606875,132.075,-81.06973383,-29.60920287,0.366803117,94.42
139.6883333,156.606875,132.075,-81.06973383,-29.61106562,0.133688729,94.42
139.6883333,156.606875,132.075,-81.06973383,-29.60250017,0.284516824,94.42
139.6883333,156.606875,132.075,-81.06973383,-29.59437838,0.778669611,94.42
139.6883333,156.606875,132.075,-81.06973383,-29.58771897,0.479013635,94.42
138.3391667,156.606875,132.075,-81.06973383,31.93051328,0.355289033,128.6
138.3391667,156.606875,132.075,-81.06973383,31.91665218,0.829568911,128.6
138.3391667,156.606875,132.075,-81.06973383,31.92596251,0.213846074,128.6
138.3391667,156.606875,132.075,-81.06973383,31.93084271,0.053633084,128.6
138.3391667,156.606875,132.075,-81.06973383,31.92000769,0.084429276,128.6
138.3391667,156.606875,132.075,-81.06973383,31.90529375,1.003551997,128.6
138.3708333,156.606875,132.075,-81.06973383,-0.040423896,0.805311277,117.5
138.3708333,156.606875,132.075,-81.06973383,-0.040423896,0.805311277,117.5
138.3708333,156.606875,132.075,-81.06973383,-0.041045245,0.468012586,117.5
138.3708333,156.606875,132.075,-81.06973383,-0.061892234,0.107097077,117.5
138.3708333,156.606875,132.075,-81.06973383,-0.015905782,0.678459173,117.5
138.3708333,156.606875,132.075,-81.06973383,-0.021406601,0.349621964,117.5
129.055,156.606875,132.075,-81.06973383,-0.039561061,0.925471199,117.5
129.055,156.606875,132.075,-81.06973383,-0.067892091,0.779438207,117.5
129.055,156.606875,132.075,-81.06973383,-0.055992401,0.917316964,117.5
129.055,156.606875,132.075,-81.06973383,-0.047312865,-0.282922376,117.5
129.055,156.606875,132.075,-81.06973383,-0.044737378,0.902623932,117.5
129.055,156.606875,132.075,-81.06973383,-0.056640914,1.361236633,117.5
138.2291667,156.606875,132.075,-81.06973383,-17.22897825,3.452905355,106.6
138.2291667,156.606875,132.075,-81.06973383,-17.22068773,3.035397395,106.6
138.2291667,156.606875,132.075,-81.06973383,-17.22265502,3.18322529,106.6
138.2291667,156.606875,132.075,-81.06973383,-17.22308045,2.586528762,106.6
138.2291667,156.606875,132.075,-81.06973383,-17.21306166,2.524987346,106.6
138.2291667,156.606875,132.075,-81.06973383,-17.22521081,2.380005549,106.6
136.7941667,156.606875,132.075,-81.06973383,31.88028625,0.386162276,127.8
136.7941667,156.606875,132.075,-81.06973383,31.8809516,0.321825732,127.8
136.7941667,156.606875,132.075,-81.06973383,31.88977137,0.445754926,127.8
136.7941667,156.606875,132.075,-81.06973383,31.86498343,1.1282249,127.8
136.7941667,156.606875,132.075,-81.06973383,31.86741792,0.907470242,127.8
136.7941667,156.606875,132.075,-81.06973383,31.88356979,0.68627984,127.8
131.4045455,156.606875,132.075,81.00548734,0.017332297,0.493220432,213.5
131.4045455,156.606875,132.075,81.00548734,0.004235757,0.810646452,213.5
131.4045455,156.606875,132.075,81.00548734,-0.007485981,0.495733201,213.5
131.4045455,156.606875,132.075,81.00548734,-0.019256041,1.082967783,213.5
131.4045455,156.606875,132.075,81.00548734,0.018318667,0.732899221,213.5
131.4045455,156.606875,132.075,81.00548734,-0.022496111,1.325031083,213.5
133.225,156.606875,132.075,81.00548734,-29.68007846,0.31085172,170.1
133.225,156.606875,132.075,81.00548734,-29.67440314,-0.405388802,170.1
133.225,156.606875,132.075,81.00548734,-29.67987163,3.792666085,170.1
133.225,156.606875,132.075,81.00548734,-29.67597353,3.60701577,170.1
133.225,156.606875,132.075,81.00548734,-29.68105982,1.762333708,170.1
133.225,156.606875,132.075,81.00548734,-29.69036469,-0.096808801,170.1
139.6883333,156.606875,132.075,81.00548734,31.93578686,0.186716978,230
139.6883333,156.606875,132.075,81.00548734,31.94264988,0.870110126,230
139.6883333,156.606875,132.075,81.00548734,31.92479046,0.806978639,230
139.6883333,156.606875,132.075,81.00548734,31.91433101,0.512758819,230
139.6883333,156.606875,132.075,81.00548734,31.90927969,1.202895836,230
139.6883333,156.606875,132.075,81.00548734,31.92652047,0.282439799,230
138.3391667,156.606875,132.075,81.00548734,-17.2092878,2.56019506,195
138.3391667,156.606875,132.075,81.00548734,-17.2396305,2.412315957,195
138.3391667,156.606875,132.075,81.00548734,-17.2497868,2.613966778,195
138.3391667,156.606875,132.075,81.00548734,-17.19722881,2.58204234,195
138.3391667,156.606875,132.075,81.00548734,-17.21521891,2.590401884,195
138.3391667,156.606875,132.075,81.00548734,-17.23902044,2.877877358,195
138.3708333,156.606875,132.075,81.00548734,-29.66018377,0.893522352,168.7
138.3708333,156.606875,132.075,81.00548734,-29.65019092,1.057018379,168.7
138.3708333,156.606875,132.075,81.00548734,-29.6440787,0.493041444,168.7
138.3708333,156.606875,132.075,81.00548734,-29.65626706,1.1792034,168.7
138.3708333,156.606875,132.075,81.00548734,-29.64234313,0.668614124,168.7
138.3708333,156.606875,132.075,81.00548734,-29.65347186,1.035479063,168.7
129.055,156.606875,132.075,81.00548734,0.016420063,0.360853926,209.9
129.055,156.606875,132.075,81.00548734,-0.000895876,0.776464329,209.9
129.055,156.606875,132.075,81.00548734,0.00527414,0.329775374,209.9
129.055,156.606875,132.075,81.00548734,0.009477038,0.535554878,209.9
129.055,156.606875,132.075,81.00548734,-0.011427363,0.30646652,209.9
129.055,156.606875,132.075,81.00548734,0.018413478,0.621866961,209.9
138.2291667,156.606875,132.075,81.00548734,31.90671221,0.300722399,228.3
138.2291667,156.606875,132.075,81.00548734,31.89712881,0.07504462,228.3
138.2291667,156.606875,132.075,81.00548734,31.91163134,-0.176044643,228.3
138.2291667,156.606875,132.075,81.00548734,31.89208071,0.392086102,228.3
138.2291667,156.606875,132.075,81.00548734,31.90665404,0.062710733,228.3
138.2291667,156.606875,132.075,81.00548734,31.8959498,0.093430113,228.3
136.7941667,156.606875,132.075,81.00548734,-17.20436359,2.84554254,195.1
136.7941667,156.606875,132.075,81.00548734,-17.22051042,2.885313726,195.1
136.7941667,156.606875,132.075,81.00548734,-17.20444105,3.26625577,195.1
136.7941667,156.606875,132.075,81.00548734,-17.21897777,3.665429683,195.1
136.7941667,156.606875,132.075,81.00548734,-17.21763032,2.459471826,195.1
136.7941667,156.606875,132.075,81.00548734,-17.21366374,3.41077598,195.1
